Quantity,UnitPrice,CustomerID,KMeans,KMeans++,DBSCAN,Hierarchical,GMM,AutoEncoder,MLP
12,2.95,13110.0,1,1,0,0,1,1,1
2,1.65,17059.0,0,0,0,3,0,0,0
2,1.25,17841.0,0,0,0,3,0,0,0
1,2.55,14450.0,1,1,0,0,1,3,1
2,0.39,16730.0,0,0,0,3,0,0,0
1,2.95,13548.0,1,1,0,0,1,1,1
12,1.25,17365.0,0,0,0,3,0,0,0
96,2.55,17312.0,0,0,0,3,1,0,0
24,0.08,13395.0,1,1,0,0,1,1,1
2,15.0,12464.0,1,1,0,1,3,1,1
1,0.65,15555.0,0,0,0,3,0,3,0
6,4.15,13862.0,1,1,0,0,1,1,1
4,0.39,14502.0,1,1,0,0,1,3,1
2,1.65,16241.0,0,0,0,3,0,3,0
6,0.55,16938.0,0,0,0,3,0,0,0
2,3.25,14587.0,1,1,0,0,1,1,1
2,3.75,17107.0,0,0,0,3,0,0,0
1,2.95,17841.0,0,0,0,3,0,0,0
-6,0.79,16360.0,0,0,0,3,0,0,0
2,5.79,14096.0,1,1,0,0,1,1,1
24,0.42,17750.0,0,0,0,3,0,0,0
-12,4.25,14426.0,1,1,0,0,1,1,1
3,4.95,12797.0,1,1,0,0,1,1,1
6,2.1,13471.0,1,1,0,0,1,1,1
3,3.75,17841.0,0,0,0,3,0,0,0
2,12.5,14440.0,1,1,0,1,1,1,1
2,2.1,14505.0,1,1,0,0,1,3,1
12,1.25,17158.0,0,0,0,3,0,0,0
2,40.0,12358.0,1,1,-1,1,3,1,1
2,0.55,14410.0,1,1,0,0,1,3,1
24,0.85,14298.0,1,1,0,0,1,3,1
2,1.95,16016.0,0,0,0,3,0,3,0
4,4.25,15189.0,1,1,0,0,1,3,1
7,2.08,13772.0,1,1,0,0,1,1,1
1,5.95,13097.0,1,1,0,0,1,1,1
12,1.65,13078.0,1,1,0,0,1,1,1
10,1.65,14232.0,1,1,0,0,1,3,1
16,0.65,14385.0,1,1,0,0,1,3,1
1,4.13,14096.0,1,1,0,0,1,1,1
12,2.1,17340.0,0,0,0,3,0,0,0
2,5.95,15708.0,1,1,0,0,1,3,1
10,1.65,16612.0,0,0,0,3,0,0,0
1,2.95,17864.0,0,0,0,3,0,0,0
-4,4.95,14194.0,1,1,0,0,1,1,1
1,9.95,16813.0,0,0,0,3,1,3,0
12,1.25,13875.0,1,1,0,0,1,1,1
4,1.65,14769.0,1,1,0,0,1,3,1
12,2.95,16168.0,0,0,0,3,0,3,0
24,0.42,14664.0,1,1,0,0,1,3,1
40,0.85,12516.0,1,1,0,0,1,1,1
3,5.95,17138.0,0,0,0,3,0,3,0
2,4.15,14963.0,1,1,0,0,1,3,1
32,2.55,14235.0,1,1,0,0,1,1,1
1,0.29,16764.0,0,0,0,3,0,0,0
12,0.42,15916.0,0,0,0,3,0,0,0
12,4.15,14292.0,1,1,0,0,1,1,1
9,14.95,14088.0,1,1,0,1,1,1,1
25,0.42,13224.0,1,1,0,0,1,1,1
3,1.25,16931.0,0,0,0,3,0,0,0
10,1.65,17682.0,0,0,0,3,0,0,0
2,7.95,15867.0,1,1,0,3,1,3,1
6,4.15,16171.0,0,0,0,3,0,3,0
2,1.25,13137.0,1,1,0,0,1,1,1
2,1.25,15834.0,0,0,0,3,0,3,0
24,0.55,14057.0,1,1,0,0,1,3,1
24,0.42,15903.0,0,0,0,3,0,0,0
200,1.45,14646.0,1,1,1,0,3,0,1
2,1.45,14505.0,1,1,0,0,1,3,1
5,0.65,12508.0,1,1,0,0,1,1,1
2,12.75,12381.0,1,1,0,1,3,1,1
1,4.95,14606.0,1,1,0,0,1,1,1
12,0.42,14083.0,1,1,0,0,1,3,1
8,1.69,14401.0,1,1,0,0,1,3,1
3,2.08,13571.0,1,1,0,0,1,1,1
4,3.75,13482.0,1,1,0,0,1,1,1
2,2.1,17530.0,0,0,0,3,0,0,0
1,1.25,14456.0,1,1,0,0,1,3,1
1,16.95,14505.0,1,1,0,1,3,1,1
4,4.95,13488.0,1,1,0,0,1,1,1
2,7.95,12695.0,1,1,0,1,1,1,1
1,4.15,18252.0,0,0,0,3,0,0,0
72,0.36,14646.0,1,1,0,0,1,3,1
24,1.25,17204.0,0,0,0,3,0,0,0
1,1.45,13755.0,1,1,0,0,1,1,1
4,3.75,14447.0,1,1,0,0,1,1,1
3,3.75,16431.0,0,0,0,3,0,3,0
2,0.55,14711.0,1,1,0,0,0,3,1
10,2.08,14389.0,1,1,0,0,1,3,1
1,1.25,17619.0,0,0,0,3,0,0,0
8,0.83,14092.0,1,1,0,0,1,3,1
10,2.08,13562.0,1,1,0,0,1,1,1
6,2.95,13319.0,1,1,0,0,1,1,1
10,1.25,17841.0,0,0,0,3,0,0,0
12,4.95,12477.0,1,1,0,0,1,1,1
4,3.75,16846.0,0,0,0,3,0,3,0
3,4.95,12431.0,1,1,0,0,1,1,1
4,0.29,15000.0,0,0,0,0,0,3,0
1,2.08,16904.0,0,0,0,3,0,0,0
24,0.29,14911.0,1,1,0,0,1,3,1
12,2.95,14857.0,1,1,0,0,1,3,1
12,0.85,14344.0,1,1,0,0,1,3,1
8,2.95,13849.0,1,1,0,0,1,1,1
20,1.65,16722.0,0,0,0,3,0,0,0
2,0.83,14896.0,1,1,0,0,0,3,1
1,3.75,14653.0,1,1,0,0,1,1,1
3,5.45,15570.0,1,1,0,0,1,3,1
1,1.25,16406.0,0,0,0,3,0,0,0
1,2.89,14487.0,1,1,0,0,1,1,1
12,1.45,13599.0,1,1,0,0,1,1,1
5,0.79,15311.0,0,0,0,3,0,3,0
3,5.95,15152.0,1,1,0,0,1,1,1
4,4.15,15734.0,0,0,0,3,0,3,0
12,1.25,18155.0,0,0,0,3,0,0,0
1,4.25,16474.0,0,0,0,3,0,3,0
1,4.15,14723.0,1,1,0,0,1,1,1
2,2.1,16065.0,0,0,0,3,0,3,0
2,5.95,14085.0,1,1,0,0,1,1,1
10,1.65,13726.0,1,1,0,0,1,1,1
12,0.65,15547.0,0,0,0,3,0,3,0
10,1.65,15674.0,0,0,0,3,0,3,0
1,0.55,18116.0,0,0,0,3,0,0,0
-1,1.25,14194.0,1,1,0,0,1,3,1
10,1.65,13985.0,1,1,0,0,1,1,1
200,1.75,13694.0,1,1,1,0,3,0,1
10,2.08,16172.0,0,0,0,3,0,3,0
10,2.08,12662.0,1,1,0,0,1,1,1
12,1.65,17001.0,0,0,0,3,0,0,0
12,0.85,14745.0,1,1,0,0,1,3,1
2,7.95,14701.0,1,1,0,1,1,1,1
12,2.1,17939.0,0,0,0,3,0,0,0
1,1.63,14096.0,1,1,0,0,1,1,1
12,0.85,16128.0,0,0,0,3,0,0,0
1,2.1,14349.0,1,1,0,0,1,3,1
24,0.19,15241.0,0,0,0,0,1,3,0
12,2.1,14408.0,1,1,0,0,1,3,1
25,0.42,13871.0,1,1,0,0,1,3,1
1,4.25,14722.0,1,1,0,0,1,1,1
1,4.95,16725.0,0,0,0,3,0,3,0
1,8.5,17757.0,0,0,0,3,0,3,0
1,0.39,13667.0,1,1,0,0,1,1,1
6,0.85,16713.0,0,0,0,3,0,0,0
8,1.25,12567.0,1,1,0,0,1,1,1
1,0.55,15987.0,0,0,0,3,0,0,0
6,1.65,13439.0,1,1,0,0,1,1,1
12,0.42,16655.0,0,0,0,3,0,0,0
1,1.65,15039.0,0,0,0,0,0,3,0
12,1.95,13102.0,1,1,0,0,1,1,1
4,4.95,17531.0,0,0,0,3,0,0,0
72,1.85,17133.0,0,0,0,3,1,0,0
8,3.75,17218.0,0,0,0,3,0,0,0
36,1.45,13075.0,1,1,0,0,1,1,1
1,2.08,14730.0,1,1,0,0,1,3,1
3,4.95,18096.0,0,0,0,3,0,0,0
9,4.95,16225.0,0,0,0,3,0,3,0
12,1.25,16722.0,0,0,0,3,0,0,0
1,1.65,13246.0,1,1,0,0,1,1,1
2,2.95,17625.0,0,0,0,3,0,0,0
1,1.95,18022.0,0,0,0,3,0,0,0
2,1.25,14903.0,1,1,0,0,0,3,1
6,0.85,13680.0,1,1,0,0,1,1,1
9,0.85,15039.0,0,0,0,0,0,3,0
1,2.95,14529.0,1,1,0,0,1,3,1
12,2.95,16003.0,0,0,0,3,0,3,0
6,2.08,13999.0,1,1,0,0,1,1,1
12,1.25,15521.0,0,0,0,3,0,3,0
2,8.25,14390.0,1,1,0,1,1,1,1
12,0.85,14476.0,1,1,0,0,1,3,1
20,0.42,13564.0,1,1,0,0,1,1,1
10,6.75,12744.0,1,1,0,0,1,1,1
1,1.45,13467.0,1,1,0,0,1,1,1
2,4.25,17841.0,0,0,0,3,0,0,0
100,1.79,14646.0,1,1,0,0,1,3,1
6,4.15,12472.0,1,1,0,0,1,1,1
12,1.65,14740.0,1,1,0,0,1,3,1
2,1.45,16221.0,0,0,0,3,0,0,0
12,1.25,17827.0,0,0,0,3,0,0,0
8,0.83,17418.0,0,0,0,3,0,0,0
1,2.95,13782.0,1,1,0,0,1,1,1
6,2.95,13370.0,1,1,0,0,1,1,1
20,1.65,16303.0,0,0,0,3,0,0,0
6,2.1,17802.0,0,0,0,3,0,0,0
24,2.55,14646.0,1,1,0,0,1,3,1
6,2.89,12748.0,1,1,0,0,1,1,1
1,5.95,17537.0,0,0,0,3,0,3,0
1,0.95,13642.0,1,1,0,0,1,1,1
12,2.55,14297.0,1,1,0,0,1,1,1
4,1.25,14698.0,1,1,0,0,1,3,1
4,3.75,13849.0,1,1,0,0,1,1,1
12,0.39,17581.0,0,0,0,3,0,0,0
12,0.65,13018.0,1,1,0,0,1,1,1
48,0.85,14222.0,1,1,0,0,1,3,1
1,0.42,13838.0,1,1,0,0,1,3,1
25,0.42,13837.0,1,1,0,0,1,3,1
48,0.29,15867.0,0,0,0,0,1,0,0
30,1.65,18226.0,0,0,0,3,0,0,0
1,1.25,15356.0,0,0,0,3,0,3,0
2,0.55,17337.0,0,0,0,3,0,0,0
24,0.42,16558.0,0,0,0,3,0,0,0
12,1.65,16034.0,0,0,0,3,0,3,0
24,0.85,17863.0,0,0,0,3,0,0,0
12,1.65,12626.0,1,1,0,0,1,1,1
1,3.25,16910.0,0,0,0,3,0,0,0
3,1.95,17561.0,0,0,0,3,0,0,0
2,2.95,13069.0,1,1,0,0,1,1,1
4,1.25,15983.0,0,0,0,3,0,3,0
1,4.15,15426.0,1,1,0,0,1,3,1
2,0.39,17841.0,0,0,0,3,0,0,0
6,4.95,17850.0,0,0,0,3,0,0,0
2,8.25,14562.0,1,1,0,1,1,1,1
2,4.95,12508.0,1,1,0,0,1,1,1
-1,1.85,12709.0,1,1,0,0,1,1,1
2,4.95,16016.0,0,0,0,3,0,3,0
3,0.65,13263.0,1,1,0,0,1,1,1
1,0.42,17660.0,0,0,0,3,0,0,0
12,1.25,18237.0,0,0,0,3,0,0,0
6,4.95,12379.0,1,1,0,0,1,1,1
6,4.95,15281.0,1,1,0,0,1,3,1
1,0.55,17811.0,0,0,0,3,0,0,0
2,2.55,13263.0,1,1,0,0,1,1,1
10,0.85,16880.0,0,0,0,3,0,0,0
24,4.25,16353.0,0,0,0,3,0,3,0
2,3.75,17787.0,0,0,0,3,0,0,0
1,1.25,17841.0,0,0,0,3,0,0,0
4,3.75,15241.0,1,1,0,0,1,3,1
1,0.39,15021.0,0,0,0,0,0,3,0
3,1.65,15531.0,0,0,0,3,0,3,0
24,0.42,12377.0,1,1,0,0,1,1,1
12,0.85,12370.0,1,1,0,0,1,1,1
1,2.95,18118.0,0,0,0,3,0,0,0
1,2.95,14482.0,1,1,0,0,1,1,1
24,0.42,16496.0,0,0,0,3,0,0,0
24,2.55,15856.0,0,0,0,0,0,3,0
1,1.25,15867.0,0,0,0,3,0,3,0
4,3.75,14740.0,1,1,0,0,1,3,1
4,0.42,16710.0,0,0,0,3,0,0,0
10,2.08,15264.0,0,0,0,0,0,3,0
12,1.25,13139.0,1,1,0,0,1,1,1
8,1.25,12683.0,1,1,0,0,1,1,1
96,0.42,17203.0,0,0,0,3,3,0,0
2,9.95,13731.0,1,1,0,1,1,1,1
1,1.65,14499.0,1,1,0,0,1,3,1
3,2.95,14649.0,1,1,0,0,1,3,1
2,12.5,15826.0,1,1,0,1,1,1,1
6,2.12,17576.0,0,0,0,3,0,0,0
16,0.65,15615.0,0,0,0,0,0,3,0
15,2.1,17905.0,0,0,0,3,0,0,0
4,1.25,14998.0,1,1,0,0,0,3,0
12,0.85,13200.0,1,1,0,0,1,1,1
1,50.0,14911.0,1,1,-1,1,3,1,1
6,4.15,17581.0,0,0,0,3,0,0,0
20,0.21,14606.0,1,1,0,0,1,3,1
12,1.25,13301.0,1,1,0,0,1,1,1
6,1.65,13198.0,1,1,0,0,1,1,1
12,1.25,15690.0,0,0,0,3,0,3,0
4,5.75,17656.0,0,0,0,3,0,3,0
4,3.95,13388.0,1,1,0,0,1,1,1
3,2.55,17802.0,0,0,0,3,0,0,0
24,0.42,12357.0,1,1,0,0,1,1,1
6,0.39,16221.0,0,0,0,3,0,0,0
24,0.85,12688.0,1,1,0,0,1,1,1
6,0.29,16533.0,0,0,0,3,0,0,0
12,2.1,15159.0,1,1,0,0,0,3,1
-1,9.15,15125.0,1,1,0,1,1,1,1
2,3.75,13521.0,1,1,0,0,1,1,1
6,3.75,14961.0,1,1,0,0,1,3,1
24,0.55,12952.0,1,1,0,0,1,1,1
6,2.55,14524.0,1,1,0,0,1,3,1
6,2.95,14156.0,1,1,0,0,1,1,1
144,3.39,12415.0,1,1,0,0,3,3,1
10,1.65,17159.0,0,0,0,3,0,0,0
1,4.15,14456.0,1,1,0,0,1,1,1
16,1.25,14911.0,1,1,0,0,1,3,1
1,2.95,17841.0,0,0,0,3,0,0,0
1,2.1,14419.0,1,1,0,0,1,3,1
1,4.25,14404.0,1,1,0,0,1,1,1
2,2.55,16595.0,0,0,0,3,0,3,0
-1,2.95,12705.0,1,1,0,0,1,1,1
1,2.55,12748.0,1,1,0,0,1,1,1
6,2.95,14911.0,1,1,0,0,1,3,1
160,2.55,13798.0,1,1,0,0,3,0,1
12,2.1,17591.0,0,0,0,3,0,0,0
3,1.25,17774.0,0,0,0,3,0,0,0
6,2.55,17146.0,0,0,0,3,0,0,0
10,0.79,15555.0,0,0,0,3,0,3,0
12,0.42,16556.0,0,0,0,3,0,0,0
2,5.95,17646.0,0,0,0,3,0,3,0
2,2.1,16049.0,0,0,0,3,0,3,0
4,0.85,15059.0,0,0,0,0,0,3,0
1,12.75,13769.0,1,1,0,1,1,1,1
1,2.95,16511.0,0,0,0,3,0,3,0
6,2.55,13081.0,1,1,0,0,1,1,1
8,1.69,17968.0,0,0,0,3,0,0,0
24,1.25,12997.0,1,1,0,0,1,1,1
1,9.95,16143.0,1,1,0,3,1,1,1
3,1.65,14056.0,1,1,0,0,1,1,1
24,1.25,18188.0,0,0,0,3,0,0,0
20,1.65,17735.0,0,0,0,3,0,0,0
1,9.95,14675.0,1,1,0,1,1,1,1
16,1.25,13985.0,1,1,0,0,1,3,1
4,7.95,16523.0,0,0,0,3,1,3,0
5,2.1,13069.0,1,1,0,0,1,1,1
1,2.95,13736.0,1,1,0,0,1,1,1
10,0.85,14191.0,1,1,0,0,1,3,1
1,4.25,16005.0,0,0,0,3,0,3,0
12,0.55,13675.0,1,1,0,0,1,1,1
6,2.1,13276.0,1,1,0,0,1,1,1
1,4.15,16971.0,0,0,0,3,0,3,0
1,1.25,15184.0,0,0,0,3,0,3,0
4,40.0,12610.0,1,1,-1,1,3,1,1
2,0.85,14715.0,1,1,0,0,1,3,1
12,1.45,14175.0,1,1,0,0,1,3,1
12,3.35,17827.0,0,0,0,3,0,0,0
-3,10.95,17865.0,0,0,0,3,1,3,0
6,2.1,16818.0,0,0,0,3,0,0,0
1,4.25,16910.0,0,0,0,3,0,3,0
2,0.55,17255.0,0,0,0,3,0,0,0
20,6.75,14439.0,1,1,0,0,1,1,1
48,3.29,16133.0,0,0,0,0,1,3,0
12,1.45,14338.0,1,1,0,0,1,3,1
20,2.08,14849.0,1,1,0,0,1,3,1
2,2.95,17284.0,0,0,0,3,0,0,0
12,0.79,16905.0,0,0,0,3,0,0,0
4,3.25,15530.0,0,0,0,3,0,3,0
10,1.65,14039.0,1,1,0,0,1,1,1
6,3.25,17567.0,0,0,0,3,0,0,0
6,5.95,12949.0,1,1,0,0,1,1,1
1,2.55,17841.0,0,0,0,3,0,0,0
9,18.0,12705.0,1,1,0,1,3,1,1
12,1.25,14420.0,1,1,0,0,1,3,1
6,2.1,13695.0,1,1,0,0,1,1,1
4,2.49,14462.0,1,1,0,0,1,3,1
2,8.25,16807.0,0,0,0,3,1,3,0
4,3.95,18223.0,0,0,0,3,0,0,0
2,9.95,14180.0,1,1,0,1,1,1,1
2,1.25,17975.0,0,0,0,3,0,0,0
6,0.55,13451.0,1,1,0,0,1,1,1
6,4.95,13985.0,1,1,0,0,1,1,1
6,2.95,13517.0,1,1,0,0,1,1,1
3,1.95,15356.0,0,0,0,3,0,3,0
10,0.85,15232.0,0,0,0,0,0,3,0
2,1.25,15518.0,0,0,0,3,0,3,0
1,3.75,16891.0,0,0,0,3,0,3,0
-2,12.75,13148.0,1,1,0,1,1,1,1
12,0.85,14883.0,1,1,0,0,1,3,1
25,0.42,16859.0,0,0,0,3,0,0,0
4,3.75,14572.0,1,1,0,0,1,1,1
2,5.95,13124.0,1,1,0,0,1,1,1
4,3.75,17722.0,0,0,0,3,0,0,0
1,3.75,12748.0,1,1,0,0,1,1,1
12,5.95,12433.0,1,1,0,0,1,1,1
7,0.65,13546.0,1,1,0,0,1,1,1
25,0.42,12867.0,1,1,0,0,1,1,1
4,4.95,12948.0,1,1,0,0,1,1,1
6,2.95,15298.0,1,1,0,0,0,3,1
12,1.25,13888.0,1,1,0,0,1,1,1
5,2.1,12578.0,1,1,0,0,1,1,1
2,8.25,12434.0,1,1,0,1,1,1,1
2,1.65,16241.0,0,0,0,3,0,3,0
6,4.95,15796.0,0,0,0,0,0,3,0
8,4.95,13468.0,1,1,0,0,1,1,1
12,0.65,13265.0,1,1,0,0,1,1,1
12,0.85,15312.0,0,0,0,0,0,3,0
12,1.25,14388.0,1,1,0,0,1,3,1
6,0.85,16440.0,0,0,0,3,0,0,0
12,1.25,14156.0,1,1,0,0,1,3,1
2,1.25,14984.0,0,0,0,0,0,3,0
6,3.35,16040.0,0,0,0,3,0,3,0
24,0.39,16179.0,0,0,0,3,0,0,0
5,1.25,13471.0,1,1,0,0,1,1,1
1,1.25,17920.0,0,0,0,3,0,0,0
24,0.42,15005.0,1,1,0,0,1,3,1
1,0.38,16470.0,0,0,0,3,0,0,0
12,0.65,14334.0,1,1,0,0,1,3,1
3,0.85,14056.0,1,1,0,0,1,3,1
4,1.65,16393.0,0,0,0,3,0,0,0
2,1.95,16794.0,0,0,0,3,0,0,0
1,3.75,17967.0,0,0,0,3,0,0,0
10,0.85,14142.0,1,1,0,0,1,3,1
24,0.29,13726.0,1,1,0,0,1,3,1
1,0.85,12838.0,1,1,0,0,1,1,1
4,7.95,14286.0,1,1,0,1,1,1,1
24,0.55,17314.0,0,0,0,3,0,0,0
6,3.75,17365.0,0,0,0,3,0,0,0
24,1.45,16128.0,0,0,0,3,0,0,0
16,1.69,14049.0,1,1,0,0,1,1,1
8,3.25,14505.0,1,1,0,0,1,1,1
12,1.25,15807.0,0,0,0,3,0,3,0
3,4.95,17425.0,0,0,0,3,0,3,0
2,7.95,14936.0,1,1,0,1,1,1,1
12,1.25,12748.0,1,1,0,0,1,1,1
40,2.55,13881.0,1,1,0,0,1,1,1
2,4.95,14659.0,1,1,0,0,1,1,1
2,0.42,17841.0,0,0,0,3,0,0,0
12,0.65,13822.0,1,1,0,0,1,3,1
100,0.04,14911.0,1,1,0,0,3,0,1
4,2.95,17238.0,0,0,0,3,0,0,0
6,1.95,15539.0,0,0,0,3,0,3,0
8,0.85,16714.0,0,0,0,3,0,0,0
2,3.75,18018.0,0,0,0,3,0,0,0
6,2.1,14629.0,1,1,0,0,1,3,1
8,10.95,14680.0,1,1,0,1,1,1,1
4,1.25,15581.0,0,0,0,3,0,3,0
6,2.95,15108.0,1,1,0,0,0,3,1
12,1.25,16214.0,0,0,0,3,0,0,0
12,0.85,15795.0,0,0,0,3,0,3,0
40,1.69,14461.0,1,1,0,0,1,3,1
25,0.42,14667.0,1,1,0,0,1,3,1
2,2.1,17841.0,0,0,0,3,0,0,0
1,9.95,14083.0,1,1,0,1,1,1,1
10,2.08,18145.0,0,0,0,3,0,0,0
10,1.95,17086.0,0,0,0,3,0,0,0
1,2.08,15058.0,1,1,0,0,0,3,1
1,2.1,17571.0,0,0,0,3,0,0,0
12,1.25,13862.0,1,1,0,0,1,1,1
8,0.95,16771.0,0,0,0,3,0,0,0
4,3.75,14418.0,1,1,0,0,1,1,1
3,0.65,16470.0,0,0,0,3,0,0,0
48,1.85,16525.0,0,0,0,3,1,0,0
5,4.65,15447.0,1,1,0,0,1,3,1
1,2.95,17768.0,0,0,0,3,0,0,0
3,1.95,15376.0,0,0,0,3,0,3,0
1,5.95,16775.0,0,0,0,3,0,3,0
4,1.25,18069.0,0,0,0,3,0,0,0
1,1.25,15039.0,0,0,0,0,0,3,0
1,0.42,14954.0,0,0,0,0,0,3,0
12,0.85,14237.0,1,1,0,0,1,3,1
12,1.65,13402.0,1,1,0,0,1,1,1
1,2.95,15271.0,0,0,0,0,0,3,0
12,1.25,16780.0,0,0,0,3,0,0,0
5,0.19,16241.0,0,0,0,3,0,0,0
2,8.5,15146.0,1,1,0,1,1,1,1
6,2.95,12749.0,1,1,0,0,1,1,1
3,2.55,13263.0,1,1,0,0,1,1,1
8,0.83,13015.0,1,1,0,0,1,1,1
1,0.85,16009.0,0,0,0,3,0,0,0
4,3.75,17671.0,0,0,0,3,0,0,0
2,1.25,15311.0,0,0,0,3,0,3,0
2,2.95,16744.0,0,0,0,3,0,3,0
4,4.95,13680.0,1,1,0,0,1,1,1
1,0.85,13263.0,1,1,0,0,1,1,1
1,2.1,17402.0,0,0,0,3,0,0,0
8,2.08,17811.0,0,0,0,3,0,0,0
50,4.15,14258.0,1,1,0,0,1,1,1
8,2.55,16503.0,0,0,0,3,0,3,0
12,0.42,15568.0,0,0,0,3,0,3,0
18,1.65,14911.0,1,1,0,0,1,3,1
2,0.42,12867.0,1,1,0,0,1,1,1
12,1.25,15148.0,0,0,0,0,0,3,0
12,2.55,15856.0,0,0,0,3,0,3,0
1,0.39,15708.0,0,0,0,3,0,3,0
72,1.06,18198.0,0,0,0,3,3,0,0
8,2.1,13527.0,1,1,0,0,1,1,1
8,1.95,12407.0,1,1,0,0,1,1,1
144,0.72,16713.0,0,0,0,0,3,0,0
10,1.45,12560.0,1,1,0,0,1,1,1
3,1.95,13235.0,1,1,0,0,1,1,1
24,3.75,14156.0,1,1,0,0,1,1,1
1,2.55,15051.0,1,1,0,0,0,3,1
24,0.42,12626.0,1,1,0,0,1,1,1
144,0.19,12433.0,1,1,0,0,3,0,1
1,7.95,18041.0,0,0,0,3,0,3,0
1,4.25,16813.0,0,0,0,3,0,3,0
6,2.89,14474.0,1,1,0,0,1,1,1
25,0.42,12364.0,1,1,0,0,1,1,1
3,4.95,17422.0,0,0,0,3,0,3,0
12,2.55,13081.0,1,1,0,0,1,1,1
6,2.25,12609.0,1,1,0,0,1,1,1
1,2.55,14527.0,1,1,0,0,1,3,1
24,0.55,12479.0,1,1,0,0,1,1,1
2,9.95,16367.0,1,1,0,3,1,3,1
6,2.1,14911.0,1,1,0,0,1,3,1
30,0.21,17696.0,0,0,0,3,0,0,0
6,2.95,13731.0,1,1,0,0,1,1,1
1,7.95,14606.0,1,1,0,1,1,1,1
3,3.75,12508.0,1,1,0,0,1,1,1
10,0.79,17997.0,0,0,0,3,0,0,0
1,4.25,14808.0,1,1,0,0,1,1,1
12,1.95,14920.0,1,1,0,0,1,3,1
4,0.85,17576.0,0,0,0,3,0,0,0
1,2.08,16931.0,0,0,0,3,0,0,0
12,0.42,17864.0,0,0,0,3,0,0,0
4,1.95,15288.0,0,0,0,3,0,3,0
4,3.75,13862.0,1,1,0,0,1,1,1
2,1.65,14769.0,1,1,0,0,1,3,1
12,2.1,15165.0,1,1,0,0,0,3,1
2,0.42,14796.0,1,1,0,0,0,3,1
6,2.95,17175.0,0,0,0,3,0,0,0
3,1.65,15530.0,0,0,0,3,0,3,0
10,1.65,13755.0,1,1,0,0,1,1,1
2,12.75,12540.0,1,1,0,1,3,1,1
48,1.25,13089.0,1,1,0,0,1,1,1
1,2.95,13230.0,1,1,0,0,1,1,1
12,1.95,13089.0,1,1,0,0,1,1,1
3,0.39,14723.0,1,1,0,0,0,3,1
6,4.95,15360.0,1,1,0,0,1,3,1
10,1.65,14282.0,1,1,0,0,1,3,1
48,1.85,13767.0,1,1,0,0,1,1,1
2,2.55,16746.0,0,0,0,3,0,0,0
8,7.08,14088.0,1,1,0,0,1,1,1
12,2.1,13089.0,1,1,0,0,1,1,1
-10,0.85,15433.0,0,0,0,3,0,3,0
96,4.95,12731.0,1,1,0,0,3,1,1
20,2.08,18226.0,0,0,0,3,0,0,0
3,1.45,12844.0,1,1,0,0,1,1,1
6,0.29,14375.0,1,1,0,0,1,3,1
25,0.42,13384.0,1,1,0,0,1,1,1
2,1.65,16734.0,0,0,0,3,0,0,0
3,9.95,13993.0,1,1,0,1,1,1,1
10,1.65,17158.0,0,0,0,3,0,0,0
3,4.95,14878.0,1,1,0,0,1,1,1
12,2.1,13448.0,1,1,0,0,1,1,1
3,1.65,16923.0,0,0,0,3,0,0,0
12,1.25,16038.0,0,0,0,3,0,0,0
1,0.55,16438.0,0,0,0,3,0,0,0
12,3.75,16766.0,0,0,0,3,0,3,0
2,8.5,14733.0,1,1,0,1,1,1,1
6,4.95,16940.0,0,0,0,3,0,3,0
1,0.42,15525.0,0,0,0,3,0,3,0
6,2.08,13422.0,1,1,0,0,1,1,1
4,3.95,16136.0,0,0,0,3,0,3,0
2,9.95,13350.0,1,1,0,1,1,1,1
1,8.5,13148.0,1,1,0,1,1,1,1
24,4.5,14156.0,1,1,0,0,1,1,1
2,8.95,15068.0,1,1,0,1,1,1,1
2,3.75,17870.0,0,0,0,3,0,0,0
12,0.83,12839.0,1,1,0,0,1,1,1
6,2.95,14227.0,1,1,0,0,1,1,1
24,0.29,16037.0,0,0,0,3,0,0,0
20,2.08,13871.0,1,1,0,0,1,1,1
12,2.55,16128.0,0,0,0,3,0,3,0
6,1.65,15572.0,0,0,0,3,0,3,0
10,1.65,16712.0,0,0,0,3,0,0,0
24,0.83,17621.0,0,0,0,3,0,0,0
6,6.75,14701.0,1,1,0,0,1,1,1
6,4.25,16484.0,0,0,0,3,0,3,0
1,0.65,15719.0,0,0,0,3,0,3,0
3,4.95,12722.0,1,1,0,0,1,1,1
1,3.75,15547.0,0,0,0,0,0,3,0
4,3.75,14360.0,1,1,0,0,1,1,1
36,0.19,18226.0,0,0,0,3,0,0,0
24,1.25,15232.0,1,1,0,0,1,3,1
1,2.95,15498.0,0,0,0,3,0,3,0
12,2.95,14911.0,1,1,0,0,1,3,1
2,1.45,14093.0,1,1,0,0,1,3,1
6,2.55,15370.0,0,0,0,3,0,3,0
12,1.25,13710.0,1,1,0,0,1,1,1
24,1.25,15116.0,1,1,0,0,1,3,1
24,0.42,17930.0,0,0,0,3,0,0,0
12,1.65,15814.0,0,0,0,3,0,3,0
24,1.25,17164.0,0,0,0,3,0,0,0
360,0.72,17949.0,3,3,-1,0,3,2,3
2,0.65,17392.0,0,0,0,3,0,0,0
2,8.25,16609.0,0,0,0,3,1,3,0
2,1.25,13451.0,1,1,0,0,1,1,1
2,2.95,16266.0,0,0,0,3,0,3,0
4,3.75,13390.0,1,1,0,0,1,1,1
24,0.55,17664.0,0,0,0,3,0,0,0
